bugName	pval	p6M	p1Y	s6M	s1Y	Adjustedpval	Adjustedp6M	Adjustedp1Y
Absiella	0.00193777086170455	0.00119069263011932	0.00318848315439988	-1.26384816625358	-1.13689090799485	0.426254166096476	0.332862850580401	0.328771510246376
Enterobacter	0.00553700314374073	0.00354740220739534	0.0069818147228731	1.0447096886819	0.97507603663459	0.426254166096476	0.370719786565266	0.328771510246376
Salicibibacter	0.00580612130900149	0.0137706410375933	0.00292268976841809	-0.373933006815628	-0.495543631473418	0.426254166096476	0.403104219464094	0.328771510246376
Burkholderia	0.00667835693718932	0.011513036849853	0.176281193244192	0.174947623295251	-0.0827904499784438	0.426254166096476	0.370719786565266	0.679456971562543
Unclassified Planctomycetes Phylum	0.00696278182269339	0.0020674711216174	0.154951719285833	-0.414766227679	-0.159908102289311	0.426254166096476	0.332862850580401	0.631575362152383
Veillonella	0.00884750339668194	0.00503150179440053	0.0145167036005206	1.31494501183162	1.11175676888729	0.426254166096476	0.370719786565266	0.340214529879386
Unclassified Actinobacteria Class	0.0105838329412624	0.00955975311808599	0.00934405953562824	-0.317841828806763	-0.327518496006958	0.426254166096476	0.370719786565266	0.328771510246376
Unclassified Enterobacteriaceae Family	0.0118944886823045	0.00823748332717382	0.0118816275785588	1.21539646115041	1.18759529598092	0.426254166096476	0.370719786565266	0.328771510246376
Salmonella	0.0142234706768688	0.00694106846075908	0.0229149497147478	1.0225535214571	0.848043751049032	0.426254166096476	0.370719786565266	0.441762423558521
Roseburia	0.0148061044300027	0.280553414181864	0.0204825999946877	0.277705659055559	-0.687763074903726	0.426254166096476	0.745994039372438	0.439693146552629
Blautia	0.0148905789723888	0.0786792506564298	0.00507433947045062	-0.348358819478497	-0.64876840104386	0.426254166096476	0.730229757173744	0.328771510246376
Alistipes	0.0158852484259556	0.0511357736774367	0.00615501179917515	0.563749798991924	0.900689996591492	0.426254166096476	0.633427808142665	0.328771510246376
Sporomusa	0.0176831263541783	0.152714712014368	0.0413195901575442	0.265877977028763	-0.411321338659821	0.429597468012814	0.730229757173744	0.49194170337265
Petrotoga	0.0211802543075407	0.0486140436746179	0.171110281265731	-0.184121122892992	0.125151431203485	0.429597468012814	0.633427808142665	0.679456971562543
Unclassified Firmicutes Phylum	0.0214331202792173	0.509885888606718	0.00767712119131638	-0.150968612247403	-0.763656153754293	0.429597468012814	0.835557823235457	0.328771510246376
Unclassified Orbaceae Family	0.0216075122026175	0.14321536390124	0.0555919301710784	-0.135695061648263	0.189759437060935	0.429597468012814	0.730229757173744	0.520707854592166
Anaerocolumna	0.0226806116652728	0.255861933786513	0.00719244448993727	-0.238940074855716	-0.683260263273322	0.429597468012814	0.730229757173744	0.328771510246376
Unclassified Lachnospiraceae Family	0.0292559550302013	0.125566855483002	0.00997914310157967	-0.172973656712288	-0.33942261116892	0.491340718064056	0.730229757173744	0.328771510246376
Lacrimispora	0.0295781319871058	0.0359552419600932	0.321641135393268	0.263881865401948	-0.114883164368765	0.491340718064056	0.633427808142665	0.782461914942292
Phascolarctobacterium	0.0317419239866961	0.679657208910158	0.0122523544191196	0.174113830331793	1.27942551644489	0.491340718064056	0.876987016691659	0.328771510246376
Stella	0.0320439598737428	0.0106254314742359	0.395411945745801	0.230554417800472	0.0658015742236015	0.491340718064056	0.370719786565266	0.782461914942292
Kosakonia	0.0339809848463271	0.0113657017885214	0.347877903334719	0.293437672048192	0.0974057691792068	0.497358050932605	0.370719786565266	0.782461914942292
Lachnoclostridium	0.037114777979121	0.222227683146584	0.0122123272753297	-0.206748456985246	-0.502603351775881	0.519606891707694	0.730229757173744	0.328771510246376
Candidatus Promineofilum	0.0407347668879998	0.136511925414084	0.0147919360817125	0.141733800574794	0.260391613889099	0.542535656745543	0.730229757173744	0.340214529879386
Faecalibaculum	0.0421223335982565	0.0239120466094901	0.0427775394237087	-0.54467748579549	-0.496870602334543	0.542535656745543	0.558747045666972	0.49194170337265
Unclassified Erysipelotrichaceae Family	0.0439001431690628	0.0293812700790647	0.0403982871698219	-0.703660954753841	-0.669194950134265	0.543686388478393	0.630717931030589	0.49194170337265
Ferrimonas	0.0463957463317749	0.0230704461755689	0.0565986798469746	0.406982762777204	0.342158794976801	0.553312234030797	0.558747045666972	0.520707854592166
Butyrivibrio	0.0568495869428395	0.0242933498116075	0.0997853335254115	0.510705044599942	0.360676468203705	0.653770249842654	0.558747045666972	0.591715506143046
Akkermansia	0.0602434139632158	0.0336512631688162	0.0646634707651655	1.27729792913518	1.10961767100619	0.668909630901913	0.633427808142665	0.561784494330556
Candidatus Arthromitus	0.0672630263542997	0.216193973436277	0.126931036222679	0.413687386006466	-0.530147978475586	0.672906296215603	0.730229757173744	0.591715506143046
Alloprevotella	0.0696905345151898	0.339833054313442	0.0242078390940642	0.143169443695829	0.387338208921408	0.672906296215603	0.804604731536238	0.441762423558521
Parabacteroides	0.0700241465948805	0.249000086906473	0.0246947938635198	0.578049530696721	1.28683363212176	0.672906296215603	0.730229757173744	0.441762423558521
Geoalkalibacter	0.0711572973163488	0.639732090106265	0.0274587653137367	-0.181117506641642	-0.996978131862946	0.672906296215603	0.868514908055101	0.465353812159117
Unclassified Flavobacteriaceae Family	0.0723307589108103	0.277599083434567	0.126399394623263	-0.196787715430227	0.298859841846823	0.672906296215603	0.745994039372438	0.591715506143046
Unclassified Enterobacterales Order	0.0732085396093889	0.0511463447568612	0.0549401978639868	0.472066533392366	0.481245647827992	0.672906296215603	0.633427808142665	0.520707854592166
Escherichia	0.0752317598253469	0.0919785505320074	0.0359289571682077	0.859293389660438	1.16505479659216	0.672906296215603	0.730229757173744	0.49194170337265
Romboutsia	0.0802145936276996	0.0448263183197892	0.832530895045186	0.4678774686037	-0.0447190547868656	0.69808376075998	0.633427808142665	0.950982780299707
Haemophilus	0.0838423309528568	0.478797525343196	0.030935556012489	0.282078297945605	1.00625966874101	0.705032366984143	0.835557823235457	0.49194170337265
Acidothermus	0.0853921189825515	0.0334261554377647	0.185823868054693	-0.464752678223998	-0.273022075148763	0.705032366984143	0.633427808142665	0.679456971562543
Unclassified Anaerolineaceae Family	0.0947408622315413	0.0388418890771068	0.669796407790684	0.210485370197615	0.040689540707357	0.742973363548678	0.633427808142665	0.929782412946697
