bugName	pval	p3M	p1Y	s3M	s1Y	Adjustedpval	Adjustedp3M	Adjustedp1Y
Unclassified Enterobacteriaceae Family	1.9548140883785e-10	2.08859003566639e-10	2.22498719409769e-09	1.90833482228421	1.84813639246442	3.46979500687183e-07	3.70724731330784e-07	3.94935226952339e-06
Metakosakonia	3.37727642518715e-08	3.80209929004946e-08	2.27595028242478e-07	1.28452934503404	1.27570092316675	2.99733282735359e-05	3.37436311991889e-05	0.00014027340371232
Shigella	8.38315563633785e-08	1.75059381525996e-07	2.37081809091245e-07	1.94816656391603	2.1409750851682	4.96003375149989e-05	6.21460804417287e-05	0.00014027340371232
Yokenella	1.49534797877493e-07	1.23280357091803e-07	1.37845499524072e-06	1.12238389782188	1.0603522498317	5.87891823644604e-05	5.47056584594874e-05	0.000489351523310456
Klebsiella	1.65603330604114e-07	9.83432956830245e-08	3.24107918168233e-06	1.75231774759394	1.54729817566811	5.87891823644604e-05	5.47056584594874e-05	0.000821845078212306
Leclercia	3.79263530358998e-07	2.44511624143722e-07	4.78725687303031e-06	0.934219607548957	0.841911903965299	9.06941985227838e-05	7.23346888091843e-05	0.000944153438847645
Salmonella	3.94429055639023e-07	4.26110340820405e-07	2.09426064840329e-06	0.990822294469483	0.989601511092021	9.06941985227838e-05	0.000108049407850888	0.000619552108485972
Escherichia	4.0876258489142e-07	7.72289057108555e-07	1.08154736597513e-06	1.75438478697728	1.92132549095833	9.06941985227838e-05	0.000152312564040854	0.000479936643651464
Pluralibacter	1.07131931537108e-06	6.30210127040458e-07	1.4828490948738e-05	0.88003280984667	0.780746924289162	0.000211287976087074	0.000139827871937102	0.00202465934107769
Buttiauxella	1.48288078916092e-06	1.27162648665498e-06	9.14709573726394e-06	0.891318045593849	0.859296062743016	0.000252241261758593	0.000205194273982962	0.00147600863033123
Pseudescherichia	1.63503510686169e-06	1.12255394376029e-06	1.44295583710234e-05	1.09930283346845	1.01180557241997	0.000252241261758593	0.000199253325017451	0.00202465934107769
Lelliottia	1.83666004716088e-06	2.08447314214383e-06	7.30619876745894e-06	0.884983068690801	0.901386173216405	0.000252241261758593	0.000264281416236093	0.00129685028122396
Veillonella	1.84740079034462e-06	3.04521876676571e-06	4.67227043823935e-06	1.27542139328049	1.38503406692815	0.000252241261758593	0.000337828956938071	0.000944153438847645
Kluyvera	2.660539567656e-06	1.78574744809503e-06	2.24503393185001e-05	0.971740011296605	0.892304934307891	0.000337318409470671	0.000264141810030723	0.00265662348602251
Shimwellia	3.70941098615241e-06	2.01540241211904e-06	4.43444677886124e-05	0.918672389532974	0.802807796789965	0.000424317614910324	0.000264281416236093	0.00437285724026595
Raoultella	3.82483483862828e-06	3.52831932001279e-06	2.06558107365887e-05	1.23451693046809	1.22033637007212	0.000424317614910324	0.000368398046648394	0.00261886171838892
Izhakiella	4.48102074923629e-06	2.75963831051828e-06	4.02390846470423e-05	0.804939139897946	0.726550381751553	0.000467871284111436	0.000326557200077997	0.00420143383814706
Kosakonia	8.45412973171644e-06	5.34374988752972e-06	6.38702554096195e-05	0.836122598335145	0.762413840362411	0.000833671126322038	0.000526953113909181	0.00596682649221445
Enterobacter	9.33779472767071e-06	1.06183276384234e-05	2.95711611276532e-05	0.845161139988829	0.875187030088229	0.000872346612716606	0.000942376577910079	0.00328055068759903
Cronobacter	1.55092094635823e-05	7.60373346870271e-06	0.000170744983136247	0.685804153086847	0.586702107490873	0.00137644233989292	0.000710348784576175	0.0131770584811669
Unclassified Enterobacterales Order	2.14752051134193e-05	1.53952836846091e-05	0.000108177346178178	0.687325303329025	0.650293866159462	0.00181516614649139	0.00130126802572291	0.0091435614031555
Citrobacter	4.9740061910386e-05	7.0648121639132e-05	0.000105244355968927	0.818374003762906	0.909531367779889	0.00401311863140615	0.0053824652155742	0.0091435614031555
Limnobaculum	6.0302193144679e-05	6.74238900543059e-05	0.00014150799715436	0.535241507681767	0.565683301893561	0.00465375621007849	0.0053824652155742	0.0114171224976813
Cedecea	0.000112812839525578	7.27769944641018e-05	0.000467707508330153	0.707010960385561	0.661749234751382	0.00834344958991253	0.0053824652155742	0.0345908678035842
Gibbsiella	0.000782745363112403	0.000433195741245389	0.00309516338756318	0.448164011548592	0.410982502649392	0.0555749207809806	0.0307568976284226	0.189445345273264
Streptococcus	0.00269776005339595	0.000877570897798736	0.0199290433208203	0.793455709166953	0.571518612998823	0.1841740036453	0.0599110901381829	0.783169520701376
Aggregatibacter	0.00325716635726814	0.0922485318533283	0.000843215279316813	0.242422535800746	0.625690584670364	0.214128529042628	0.99517552028486	0.0598682848314937
Unclassified Listeriaceae Family	0.0035728980984393	0.684104108926027	0.0013975448752415	0.0336928117373914	0.355437165568393	0.226496218740349	0.99517552028486	0.0954093135982175
Plesiomonas	0.00444601136024059	0.0202553393636519	0.00176025516030195	0.216650455395563	0.362142519331126	0.272126557394036	0.733739334091471	0.115720478130962
Atlantibacter	0.0047782984716942	0.00291010503243264	0.00819663438164477	0.698973043933366	0.677153546053705	0.282715992908573	0.172181214418931	0.469323420239338
Unclassified Syntrophomonadaceae Family	0.00526355569490611	0.00612158910728435	0.00497117648783008	0.451983588405541	0.542023167772506	0.296514877046012	0.32926729289181	0.294127942196613
Candidatus Moranella	0.00534562031857599	0.00175003976894394	0.035881519349455	0.557441999503745	0.395830773886376	0.296514877046012	0.11504891073613	0.967896363434945
Unclassified Yersiniaceae Family	0.00589986587850611	0.00247533768643263	0.0196282457392877	0.518524029927216	0.431563058480057	0.317341270737828	0.156918728336354	0.783169520701376
Haemophilus	0.00731613369871253	0.0517082086112729	0.00225975081664762	0.466050434109159	0.905448365578916	0.381945215153375	0.946206910154737	0.143252060698197
Unclassified Chlamydiia Class	0.00817604149301876	0.00394276887325377	0.0203972800405651	-0.350425982639854	-0.312739322769874	0.414642104288809	0.22575531451695	0.783169520701376
Oceanicoccus	0.00990306566644006	0.00275658095967306	0.13085590738505	0.253551815073217	0.133964220073351	0.488276154386975	0.168721765635161	0.991501959519991
Unclassified Parachlamydiales Order	0.0135152678358379	0.614242079112759	0.0125818778071642	-0.0341625020587543	0.210037972092284	0.648367578611142	0.99517552028486	0.572636746351703
Unclassified Campylobacteraceae Family	0.0138992530315736	0.0155019796253392	0.0105367575383968	-0.265734540372675	-0.328886549125909	0.649241424501134	0.655143186547074	0.534364132304407
Schaalia	0.0150353240779852	0.00469152240356473	0.078215236525376	0.552538169149101	0.359077373240222	0.684300006113431	0.260232883322731	0.991501959519991
Rothia	0.0161814252166437	0.00928004824821201	0.0217444004982635	0.554914245908908	0.538417768151767	0.718050743988563	0.484473107075774	0.783169520701376
Candidatus Symbiobacter	0.016757976794073	0.0168442316018654	0.50660626860221	-0.173837480339915	0.0523856838966944	0.725497775840964	0.664411357629134	0.991501959519991
Faecalibacterium	0.0189167016081808	0.0129131756242013	0.0207633932661095	-0.474528506034419	-0.49870575479689	0.799455841774308	0.619483425215064	0.783169520701376
Salarchaeum	0.021792297063888	0.0415426326263755	0.0104956456942236	0.238977512474389	0.36397325344352	0.89956575089305	0.880829539186545	0.534364132304407
Haematospirillum	0.0225963414739839	0.0498876938219449	0.00997235481033689	0.179533851961985	0.287911651644151	0.901531391683025	0.934236186103015	0.534364132304407
