bugName	pval	p3M	p1Y	s3M	s1Y	Adjustedpval	Adjustedp3M	Adjustedp1Y
Enterobacterales	5.57110690913021e-10	4.59270970190646e-10	9.23371194988819e-09	1.44428804283783	1.34022081247539	1.33149455128212e-07	1.09765761875564e-07	2.20685715602328e-06
Unclassified Chlamydiia Class	0.00817604149301876	0.00394276887325377	0.0203972800405651	-0.350425982639854	-0.312739322769874	0.800836317311319	0.314107253569217	0.918917511350063
Lactobacillales	0.0100523387110207	0.00312624740769825	0.0586698652382114	0.577037596288565	0.383523430911666	0.800836317311319	0.314107253569217	0.918917511350063
Pasteurellales	0.0182029998233573	0.18201581023725	0.0052311190530883	0.240563175146853	0.626319094813885	0.999814542879428	0.963669312558709	0.625118726844051
Veillonellales	0.0368063332699309	0.028176827250117	0.0305136818253687	0.529268652900037	0.59963580936049	0.999814542879428	0.963669312558709	0.918917511350063
Verrucomicrobiales	0.0382222815187376	0.0644138137864083	0.0169548299317092	0.585377155995822	0.893999428697358	0.999814542879428	0.963669312558709	0.918917511350063
Desulfovibrionales	0.0405325048321065	0.772828505226935	0.0260630663291821	-0.0412023694976116	0.398327196136717	0.999814542879428	0.997736466007583	0.918917511350063
Unclassified Methanomicrobia Class	0.0481656854579278	0.0163740291252607	0.1654292272303	-0.253641500740596	-0.162254703191271	0.999814542879428	0.963669312558709	0.918917511350063
Desulfurellales	0.0610750801111428	0.022797509306554	0.136648279817587	-0.276552166522984	-0.199184190384357	0.999814542879428	0.963669312558709	0.918917511350063
Mesoaciditogales	0.0845197960026359	0.206861449523309	0.030555180688556	-0.156689262776937	-0.327640763466592	0.999814542879428	0.963669312558709	0.918917511350063
Actinomycetales	0.0899526728130891	0.0311280170186333	0.249712921930673	0.290896191716055	0.168337075161896	0.999814542879428	0.963669312558709	0.960733881774821
Selenomonadales	0.0937609328525577	0.0600862305762427	0.7693807595916	-0.301284319529533	0.0521850481410535	0.999814542879428	0.963669312558709	0.987170551093372
Halanaerobiales	0.100433775498743	0.0422819804091073	0.155761053930162	-0.154025530607206	-0.121797112497614	0.999814542879428	0.963669312558709	0.918917511350063
Unclassified Thermotogae Class	0.101865940655974	0.109863744414552	0.0521889160936031	0.203259467950843	0.292509980225358	0.999814542879428	0.963669312558709	0.918917511350063
