bugName	pval	p6M	p1Y	s6M	s1Y	Adjustedpval	Adjustedp6M	Adjustedp1Y
Unclassified Planctomycetes Phylum	0.00696278182269339	0.0020674711216174	0.154951719285833	-0.414766227679	-0.159908102289311	0.208230436706083	0.107508498324105	0.503593087678957
Clostridia	0.00800886295023395	0.0818355998639168	0.00249445392514462	-0.132177010215282	-0.279049740466795	0.208230436706083	0.486964817066052	0.12971160410752
Unclassified Firmicutes Phylum	0.0214331202792173	0.509885888606718	0.00767712119131638	-0.150968612247403	-0.763656153754293	0.34836106231486	0.679847851475624	0.199605150974226
Gammaproteobacteria	0.0352317244674001	0.0284951163593676	0.0247677430393314	0.628815004624147	0.678640106088695	0.34836106231486	0.371828575455597	0.321980659511308
Erysipelotrichia	0.0354426646302043	0.0229335354546852	0.0346855735178206	-0.804573002032084	-0.755842230135207	0.34836106231486	0.371828575455597	0.360729964585334
Ardenticatenia	0.0407347668879998	0.136511925414084	0.0147919360817125	0.141733800574794	0.260391613889099	0.34836106231486	0.486964817066052	0.256393558749683
Anaerolineae	0.0568571647317002	0.0429032971679535	0.677446319341949	0.351665499836564	-0.0679637116727971	0.34836106231486	0.371828575455597	0.860263602140607
Thermotogae	0.0582243112379659	0.0358069837396629	0.792205250785575	0.253261417613805	-0.0292704665133386	0.34836106231486	0.371828575455597	0.883404798542004
Verrucomicrobiae	0.0602932607852642	0.0336532922909892	0.0647719958628183	1.27810355634101	1.10981972807076	0.34836106231486	0.371828575455597	0.443864380677913
Unclassified Cyanobacteria Phylum	0.0995018746449348	0.447399423743301	0.100870482194717	0.142109101169984	-0.334061777005258	0.517409748153661	0.679847851475624	0.456248322035696
Fusobacteriia	0.124634716328508	0.0892696587402842	0.0804003883285564	0.938446073350742	1.01449722192222	0.589182295371128	0.486964817066052	0.456248322035696
Bacteroidia	0.137201096284181	0.250007331126632	0.0541570740698419	0.268460197088327	0.500920273495425	0.594538083898117	0.679847851475624	0.443864380677913
Unclassified Candidatus Cloacimonetes Phylum	0.161722292354641	0.132784974532646	0.59100424798988	-0.177147043370141	0.0622812291670859	0.605188159847868	0.486964817066052	0.821450098318336
Unclassified Chloroflexi Phylum	0.168900525997594	0.0682796314371186	0.307030780325474	-0.240782207120122	-0.130569160598504	0.605188159847868	0.486964817066052	0.744827155091159
Synergistia	0.174573507648423	0.444101199790346	0.068286827796602	0.129674701506725	0.347456770184514	0.605188159847868	0.679847851475624	0.443864380677913
Ignavibacteria	0.216947633461515	0.972997967737809	0.111967785626026	-0.00440102451482342	-0.230031481326469	0.645260928765913	0.972997967737809	0.456248322035696
Alphaproteobacteria	0.22081600623775	0.137256425905229	0.850239768943773	0.319030617986335	-0.0400160746904714	0.645260928765913	0.486964817066052	0.902295265001555
Negativicutes	0.237831526838036	0.135268336536551	0.883898984439005	0.240552081469092	-0.022695915839543	0.645260928765913	0.486964817066052	0.919254943816566
Unclassified Tenericutes Phylum	0.247983671037915	0.509285243523249	0.103176931924196	-0.203277604810524	-0.551567871161531	0.645260928765913	0.679847851475624	0.456248322035696
Opitutae	0.255512384104486	0.322591840880625	0.366676277015327	-0.0564779721767773	0.0519433037574101	0.645260928765913	0.679847851475624	0.744827155091159
Flavobacteriia	0.260586144309311	0.350918193637918	0.114062080508924	0.221626890685559	0.408811484517344	0.645260928765913	0.679847851475624	0.456248322035696
Deltaproteobacteria	0.280378257406839	0.140470620307515	0.283093558524501	0.426608064133672	0.307448765095735	0.662712244779802	0.486964817066052	0.744827155091159
Deinococci	0.296065674425308	0.129024398460041	0.433132084102366	0.22369215306446	0.115476650873137	0.669365872613739	0.486964817066052	0.744827155091159
Acidithiobacillia	0.310759083117443	0.474003278816495	0.136893662581006	-0.0634817857935037	-0.141772078719685	0.673311346754461	0.679847851475624	0.503593087678957
Epsilonproteobacteria	0.332576282522067	0.469853025068689	0.148881086662658	0.12409393764687	0.268901130325821	0.691758667645899	0.679847851475624	0.503593087678957
Oligoflexia	0.351794110876935	0.465334235071881	0.385909671451385	-0.124816448175916	0.154915425072698	0.70358822175387	0.679847851475624	0.744827155091159
Chlamydiia	0.428019081817099	0.207451599859086	0.733171882577142	0.307401722403828	0.0821896647886155	0.778501446992318	0.652338571601707	0.860666418037961
Candidatus Brocadiae	0.442714808303613	0.213264533023635	0.622548959434631	-0.0560454487544792	-0.0223937683360787	0.778501446992318	0.652338571601707	0.830065279246175
Dictyoglomia	0.449866923547099	0.480914942823919	0.507575211545198	0.0476736671579573	-0.0468012212596326	0.778501446992318	0.679847851475624	0.774886659043396
Acidobacteriia	0.45730479472776	0.600866824949036	0.222276535049911	0.175021260495718	0.440977325647982	0.778501446992318	0.743930354698806	0.679302323073118
Actinobacteria	0.464106631860805	0.467630472762545	0.235143111833002	-0.187086038475378	-0.327179887932856	0.778501446992318	0.679847851475624	0.679302323073118
Calditrichae	0.573721721004441	0.304736032215945	0.743892430811617	-0.219379466066643	-0.0689907178980085	0.818324461924037	0.679847851475624	0.860666418037961
