bugName	pval	p6M	p1Y	s6M	s1Y	Adjustedpval	Adjustedp6M	Adjustedp1Y
Unclassified Planctomycetes Phylum	0.00696278182269339	0.0020674711216174	0.154951719285833	-0.414766227679	-0.159908102289311	0.410772442812312	0.239826650107618	0.599146647905221
Clostridiales	0.0075537126186942	0.0837343604315203	0.00233207083765139	-0.130853655294088	-0.281092003824555	0.410772442812312	0.68367198614435	0.24626916043193
Orbales	0.0212537793019089	0.149737865950334	0.0524301593428156	-0.136217126885276	0.197101309323763	0.410772442812312	0.68367198614435	0.482973839715913
Unclassified Firmicutes Phylum	0.0214331202792173	0.509885888606718	0.00767712119131638	-0.150968612247403	-0.763656153754293	0.410772442812312	0.810229631210675	0.24626916043193
Unclassified Actinobacteria Class	0.0246692109681256	0.0590536931838073	0.0102211723013817	-0.209119182263304	-0.317517246412547	0.410772442812312	0.68367198614435	0.24626916043193
Acidaminococcales	0.0284942875010687	0.232232258871033	0.00917432670385743	0.49748383790024	1.28486138071455	0.410772442812312	0.68367198614435	0.24626916043193
Enterobacterales	0.0319283658744589	0.0264064117756402	0.0224344452286919	0.984077559275918	1.06637206135244	0.410772442812312	0.643648538546257	0.359124906944819
Eggerthellales	0.0324143392341596	0.337723238290917	0.0106150500186177	-0.178918213384023	-0.56582633532207	0.410772442812312	0.719003898811209	0.24626916043193
Erysipelotrichales	0.0354426646302043	0.0229335354546852	0.0346855735178206	-0.804573002032084	-0.755842230135207	0.410772442812312	0.643648538546257	0.365775138915199
Desulfuromonadales	0.037326166105395	0.586973572926865	0.0283993955612698	0.168123866468863	-0.784759576185755	0.410772442812312	0.819580278380451	0.359124906944819
Ardenticatenales	0.0407347668879998	0.136511925414084	0.0147919360817125	0.141733800574794	0.260391613889099	0.410772442812312	0.68367198614435	0.285977430913107
Aeromonadales	0.042493700980584	0.044032886106793	0.0259978423872233	0.509029024475967	0.592278981204819	0.410772442812312	0.643648538546257	0.359124906944819
Anaerolineales	0.0568571647317002	0.0429032971679535	0.677446319341949	0.351665499836564	-0.0679637116727971	0.499572732220761	0.643648538546257	0.863557945534792
Verrucomicrobiales	0.0602932607852642	0.0336532922909892	0.0647719958628183	1.27810355634101	1.10981972807076	0.499572732220761	0.643648538546257	0.528084801627055
Acidothermales	0.0853921189825515	0.0334261554377647	0.185823868054693	-0.464752678223998	-0.273022075148763	0.628476710476209	0.643648538546257	0.667286561655228
Pasteurellales	0.0866864428243047	0.365700258878115	0.0309590437021396	0.351715939721103	0.974041367527038	0.628476710476209	0.719003898811209	0.359124906944819
Veillonellales	0.110859275646451	0.0443895543825005	0.692095436781588	0.69139280050544	0.125043626619819	0.727718953228896	0.643648538546257	0.864023731217169
Fusobacteriales	0.124634716328508	0.0892696587402842	0.0804003883285564	0.938446073350742	1.01449722192222	0.727718953228896	0.68367198614435	0.542462655341024
Bacteroidales	0.137130677158834	0.249923615763553	0.0541263785888523	0.268636465807688	0.501231944536473	0.727718953228896	0.68367198614435	0.482973839715913
Rhizobiales	0.1398736696332	0.0540794131866909	0.30567900466448	0.390804236137516	0.199840955384836	0.727718953228896	0.68367198614435	0.793518616675744
Thermotogales	0.15295267068772	0.225929877508017	0.338654103744288	0.185630981864665	-0.151173569734529	0.727718953228896	0.68367198614435	0.793518616675744
Unclassified Candidatus Cloacimonetes Phylum	0.161722292354641	0.132784974532646	0.59100424798988	-0.177147043370141	0.0622812291670859	0.727718953228896	0.68367198614435	0.844438418674051
Syntrophobacterales	0.165397403874807	0.846819276789091	0.102242675931699	-0.0286384498991916	0.271759284377694	0.727718953228896	0.935533677214615	0.542462655341024
Unclassified Chloroflexi Phylum	0.168900525997594	0.0682796314371186	0.307030780325474	-0.240782207120122	-0.130569160598504	0.727718953228896	0.68367198614435	0.793518616675744
Synergistales	0.174573507648423	0.444101199790346	0.068286827796602	0.129674701506725	0.347456770184514	0.727718953228896	0.796875077430628	0.528084801627055
Glycomycetales	0.180698975675445	0.240253711253641	0.335766507133519	0.101923532409189	-0.0835793528625418	0.727718953228896	0.68367198614435	0.793518616675744
Desulfovibrionales	0.18155252911863	0.209136314082521	0.0866061511138441	0.474103993571353	0.684761799535074	0.727718953228896	0.68367198614435	0.542462655341024
