bugName	pval	p6M	p1Y	s6M	s1Y	Adjustedpval	Adjustedp6M	Adjustedp1Y
Unclassified Absiella Genus	0.00193777086170455	0.00119069263011932	0.00318848315439988	-1.26384816625358	-1.13689090799485	0.401762345853543	0.356530877893889	0.292065056943029
[Clostridium] hylemonae	0.00223601781264082	0.415621720546754	0.00195899428353091	0.104338246896064	-0.516629477808164	0.401762345853543	0.82563731996144	0.292065056943029
Enterobacter hormaechei	0.00451253040484412	0.00294388910489967	0.00574967053203202	1.07208803566143	1.00460636584199	0.401762345853543	0.356530877893889	0.356792073821501
Fusobacterium nucleatum	0.00506291747094711	0.00190111914661025	0.0202563373982512	0.872612938873286	0.599951115131896	0.401762345853543	0.356530877893889	0.403875809423618
Unclassified Veillonella Genus	0.00515513346986807	0.00311380679383309	0.00865163086779747	1.29647392741822	1.11735621296898	0.401762345853543	0.356530877893889	0.356792073821501
Unclassified Salicibibacter Genus	0.00580612130900149	0.0137706410375933	0.00292268976841809	-0.373933006815628	-0.495543631473418	0.401762345853543	0.608428741508136	0.292065056943029
Unclassified Haemophilus Genus	0.00614047253487948	0.0809084920513084	0.00182475621042116	0.441501070081226	0.999289327911781	0.401762345853543	0.73289409570924	0.292065056943029
Alistipes finegoldii	0.00727892395276397	0.0642160057361458	0.00233835817323669	0.458771123024715	0.901733262650675	0.416718396295737	0.73289409570924	0.292065056943029
Unclassified Actinobacteria Class	0.0105838329412624	0.00955975311808599	0.00934405953562824	-0.317841828806763	-0.327518496006958	0.471249551847562	0.540716401688893	0.356792073821501
Unclassified Enterobacteriaceae Family	0.011912662495879	0.00824130617033694	0.0119116499833965	1.21539646115052	1.18712166642271	0.471249551847562	0.539216889430617	0.359306753567866
Anaerostipes rhamnosivorans	0.0121128344865566	0.749429305157148	0.00756835756385026	0.0794847707904915	-0.830287373221863	0.471249551847562	0.915046607389097	0.356792073821501
Unclassified Roseburia Genus	0.0125218198267348	0.421800097836381	0.0125522009980041	0.165430049665283	-0.618373537770342	0.471249551847562	0.82563731996144	0.359306753567866
Salmonella enterica	0.0142234706768688	0.00694106846075908	0.0229149497147478	1.0225535214571	0.848043751049032	0.471249551847562	0.529834892504609	0.403875809423618
Unclassified Flavobacteriaceae Family	0.0161569015772007	0.127325965474994	0.0466995859167737	-0.136600273622342	0.192497512984219	0.471249551847562	0.73289409570924	0.523219213972993
Sporomusa termitida	0.0176831263541783	0.152714712014368	0.0413195901575442	0.265877977028763	-0.411321338659821	0.471249551847562	0.73289409570924	0.511469521409602
Roseburia intestinalis	0.018722488767587	0.291121693071562	0.0254630224722938	0.355191034257733	-0.858680419759814	0.471249551847562	0.749795375920131	0.403875809423618
Kosakonia cowanii	0.0189653307383015	0.00680291611802819	0.491208421588435	0.29180153630636	0.0640498912186896	0.471249551847562	0.529834892504609	0.839453198087699
Lachnospiraceae bacterium Choco86	0.0203238101322851	0.0191648260380428	0.0144205078705726	-0.415458986251355	-0.45733507567009	0.471249551847562	0.608428741508136	0.376372595856906
Petrotoga mobilis	0.0211802543075407	0.0486140436746179	0.171110281265731	-0.184121122892992	0.125151431203485	0.471249551847562	0.688971349960071	0.675590593273318
Unclassified Firmicutes Phylum	0.0214331202792173	0.509885888606718	0.00767712119131638	-0.150968612247403	-0.763656153754293	0.471249551847562	0.857772413208002	0.356792073821501
Unclassified Orbaceae Family	0.0216075122026175	0.14321536390124	0.0555919301710784	-0.135695061648263	0.189759437060935	0.471249551847562	0.73289409570924	0.551536071700305
Anaerocolumna sp. CBA3638	0.0226806116652728	0.255861933786513	0.00719244448993727	-0.238940074855716	-0.683260263273322	0.472169097395225	0.733546406303764	0.356792073821501
Bifidobacterium longum	0.0260359646756227	0.018149474157723	0.022437017551736	-0.271555435562927	-0.271555405654094	0.497558703763778	0.608428741508136	0.403875809423618
Unclassified Lacrimispora Genus	0.0260729451753945	0.0344551320283634	0.28873609029804	0.263027953621332	-0.121744192642093	0.497558703763778	0.660113158114806	0.751370053161945
Bacteroidales bacterium CF	0.0284241189745149	0.493208422156756	0.0101272859381649	0.0682827083985591	0.315954438510261	0.50607357317842	0.854209596744897	0.356792073821501
Unclassified Alistipes Genus	0.0298975665464423	0.158940225476092	0.0100051850663744	0.514219855658409	1.0862595782863	0.50607357317842	0.73289409570924	0.356792073821501
Clostridium septicum	0.0307087548973535	0.999999493371973	0.0163205741048515	-6.330091803665e-08	0.293104362908436	0.50607357317842	0.999999493371973	0.393411733685367
Unclassified Phascolarctobacterium Genus	0.0317419239866961	0.679657208910158	0.0122523544191196	0.174113830331793	1.27942551644489	0.50607357317842	0.891871204944867	0.359306753567866
Stella humosa	0.0320439598737428	0.0106254314742359	0.395411945745801	0.230554417800472	0.0658015742236015	0.50607357317842	0.540716401688893	0.787385526745986
Enterobacter asburiae	0.0370429140804527	0.0196325809166418	0.999997575745282	0.196819773267487	2.31104747974511e-07	0.559615681555255	0.608428741508136	0.999997575745282
Bacteroides intestinalis	0.0382510313055052	0.0216206707763683	0.0479808012813662	0.571987440209222	0.477084257480659	0.559615681555255	0.608428741508136	0.523219213972993
Weissella ceti	0.0390997856108475	0.0413195254411527	0.438929594675635	0.145482775129013	-0.0521082046163289	0.559615681555255	0.660113158114806	0.823892435907544
Candidatus Promineofilum breve	0.0407347668879998	0.136511925414084	0.0147919360817125	0.141733800574794	0.260391613889099	0.565349188930422	0.73289409570924	0.376372595856906
Faecalibaculum rodentium	0.0421223335982565	0.0239120466094901	0.0427775394237087	-0.54467748579549	-0.496870602334543	0.567412611411808	0.608428741508136	0.515581922527857
Unclassified Erysipelotrichaceae Family	0.0439001431690628	0.0293812700790647	0.0403982871698219	-0.703660954753841	-0.669194950134265	0.57430410324197	0.660113158114806	0.511469521409602
Staphylococcus aureus	0.0458049806666813	0.127793636231068	0.167802161994312	0.343251238087844	-0.321506646165291	0.57430410324197	0.73289409570924	0.673310722900431
Ferrimonas sp. S7	0.0463957463317749	0.0230704461755689	0.0565986798469746	0.406982762777204	0.342158794976801	0.57430410324197	0.608428741508136	0.551536071700305
Unclassified Butyrivibrio Genus	0.0482986539635064	0.0197365880655253	0.0993438128974496	0.526481585373491	0.35539386733404	0.582125881981209	0.608428741508136	0.591122930306117
Planctomycetes bacterium Mal48	0.051077460878354	0.0340731629876581	0.0409422786417937	-0.197115010417377	-0.197114666283451	0.599832745699644	0.660113158114806	0.511469521409602
Unclassified Megasphaera Genus	0.0525132352222726	0.0772577845020176	0.0237286325476945	-0.416680366727156	-0.587780012998923	0.601276543295021	0.73289409570924	0.403875809423618
Burkholderia thailandensis	0.0542064500619366	0.0210831437222222	0.673748897310711	0.339539545068809	0.055343130628969	0.605525710447974	0.608428741508136	0.926657642547464
Alistipes onderdonkii	0.0575310103037372	0.209847206080005	0.0202809915195041	0.427823120264229	0.896053417665909	0.618434407626337	0.73289409570924	0.403875809423618
Unclassified Selenomonas Genus	0.0597150974645091	0.636777491164534	0.0476946602682554	-0.0518908718348998	0.251408475246875	0.618434407626337	0.882386486000967	0.523219213972993
Unclassified Aeromonas Genus	0.0598902031561253	0.23634663392771	0.0207047259613912	0.203975678797582	0.461001985694633	0.618434407626337	0.73289409570924	0.403875809423618
Akkermansia muciniphila	0.0607632059894873	0.0341171230581525	0.0646264924327736	1.27319375647664	1.10981872721678	0.618434407626337	0.660113158114806	0.571906973205094
Echinicola sp. LN3S3	0.063527384557418	0.327242459855662	0.0218887605222352	0.0438462529077658	0.119896116319041	0.620966572938748	0.768073229209815	0.403875809423618
Unclassified Clostridium Genus	0.0661399837174633	0.588955170529781	0.0255972982442923	0.143690428786554	0.705282496227266	0.620966572938748	0.882386486000967	0.403875809423618
Unclassified Candidatus Arthromitus Genus	0.0672630263542997	0.216193973436277	0.126931036222679	0.413687386006466	-0.530147978475586	0.620966572938748	0.73289409570924	0.62264817055459
Unclassified Parabacteroides Genus	0.0694992285115836	0.161704674803366	0.0264547473421584	0.769701143513538	1.3708628692158	0.620966572938748	0.73289409570924	0.403875809423618
Alloprevotella sp. E39	0.0696905345151898	0.339833054313442	0.0242078390940642	0.143169443695829	0.387338208921408	0.620966572938748	0.778217694377782	0.403875809423618
Geoalkalibacter subterraneus	0.0711572973163488	0.639732090106265	0.0274587653137367	-0.181117506641642	-0.996978131862946	0.620966572938748	0.882386486000967	0.405681113344885
Veillonella parvula	0.073168635999516	0.0387790757541069	0.0820094253416131	0.912368517403472	0.762485797463437	0.620966572938748	0.660113158114806	0.587681253989292
Unclassified Enterobacterales Order	0.0732085396093889	0.0511463447568612	0.0549401978639868	0.472066533392366	0.481245647827992	0.620966572938748	0.688971349960071	0.551536071700305
Romboutsia sp. CE17	0.0732143994294594	0.0432388531516249	0.777391953421012	0.471762815987746	-0.0597908147896038	0.620966572938748	0.660113158114806	0.953432365010958
Streptococcus periodonticum	0.0792152593752143	0.0991224473916759	0.353640008272687	0.206867688956766	-0.113966361455394	0.651787258409601	0.73289409570924	0.777728671064011
Dialister pneumosintes	0.0796945119452788	0.521742860994293	0.0675505517507412	0.257547306360097	-0.808789001634179	0.651787258409601	0.862665091463487	0.571906973205094
Escherichia coli	0.0833783781760445	0.10740217886286	0.0383883083178928	0.833779259429399	1.17181178744748	0.66995258253734	0.73289409570924	0.511469521409602
Acidothermus cellulolyticus	0.0853921189825515	0.0334261554377647	0.185823868054693	-0.464752678223998	-0.273022075148763	0.674303284379458	0.660113158114806	0.68950169654584
Clostridium perfringens	0.0883066150694659	0.069918192505666	0.0596985526335054	0.609498723088679	0.653622580372044	0.676070414185289	0.73289409570924	0.569623689711364
Candidatus Erwinia haradaeae	0.0885681765308239	0.264580707976876	0.0318265659403048	0.0905813607695169	0.199816582604274	0.676070414185289	0.738890025935422	0.455517725020612
Unclassified Anaerolineaceae Family	0.0947408622315413	0.0388418890771068	0.669796407790684	0.210485370197615	0.040689540707357	0.711333031181081	0.660113158114806	0.926657642547464
Streptococcus sp. I-P16	0.0983869979939819	0.0418140592189942	0.143006476103285	0.168161660242062	0.119813451017959	0.726794275503931	0.660113158114806	0.629778519762543
Prevotella ruminicola	0.103986064557508	0.351300866088833	0.126595614958753	-0.0456243778658929	0.0786727579074922	0.737766746492827	0.784252190470558	0.62264817055459
Bacteroides uniformis	0.106647806225989	0.0593900230993284	0.0944632762357406	0.933978565285653	0.847780109760156	0.737766746492827	0.73289409570924	0.591122930306117
Bacteroides helcogenes	0.10666423639181	0.0389481915015947	0.313809075251339	0.169410925429885	0.0791239102362605	0.737766746492827	0.660113158114806	0.760089040804633
Noviherbaspirillum sp. UKPF54	0.106780199118604	0.0943433301266681	0.495148479253994	-0.183415009012969	0.070792340270551	0.737766746492827	0.73289409570924	0.84304090519825
Unclassified Pasteurellaceae Family	0.109020625362338	0.277896488228562	0.0403021507950055	0.231037500453614	0.495873895105023	0.737766746492827	0.74524967386157	0.511469521409602
Unclassified Planctomycetes Phylum	0.109537420876664	0.0413568406562712	0.53076045242315	-0.252200422797563	-0.0724537983901003	0.737766746492827	0.660113158114806	0.859192691142068
Staphylococcus epidermidis	0.114863083562995	0.211371274575228	0.0450313185790935	-0.189077341775126	-0.339082975107384	0.762194353574717	0.73289409570924	0.523219213972993
Hungatella hathewayi	0.121292736817886	0.0449386663374105	0.365174947670766	0.374639521054409	0.162234582590339	0.762194353574717	0.663932554275291	0.779413953771543
Aminomonas paucivorans	0.127322671315476	0.0609023538499044	0.138054621922981	0.20160387728336	0.160968078631091	0.762194353574717	0.73289409570924	0.62264817055459
Unclassified Sphingobacteriaceae Family	0.129733029620928	0.991842352937819	0.0650614896682745	-0.000873709340009208	0.177046204580055	0.762194353574717	0.999999493371973	0.571906973205094
Blautia producta	0.13262913243921	0.29577698372729	0.0509772396073077	-0.329694417911701	-0.684807297848963	0.762194353574717	0.749795375920131	0.530626721366976
Unclassified Gemella Genus	0.133650182584778	0.0501737274819386	0.390222448229109	0.553670153565615	0.232932718671898	0.762194353574717	0.688971349960071	0.780444896458218
Ephemeroptericola cinctiostellae	0.134465976439541	0.418622842804587	0.0505403668932698	0.0525881970898578	0.143305126748176	0.762194353574717	0.82563731996144	0.530626721366976
Unclassified Desulfovibrio Genus	0.136586391455047	0.106620972304821	0.0887341353124934	0.530610913006305	0.571350913342647	0.762194353574717	0.73289409570924	0.591122930306117
Unclassified Ruminococcus Genus	0.137037431230416	0.127054761433189	0.0746531914769991	0.471036354317688	0.582375756138702	0.762194353574717	0.73289409570924	0.571906973205094
Megamonas hypermegale	0.137951736751861	0.102689157801761	0.64343843335963	0.255229764229056	-0.0699965774720954	0.762194353574717	0.73289409570924	0.918052344170438
Massilistercora timonensis	0.138363284770485	0.113845036963102	0.0832498581821524	-0.430490960176077	-0.492101690471599	0.762194353574717	0.73289409570924	0.587681253989292
Candidatus Ruthia magnifica	0.139681232796454	0.11629309839459	0.581193749742564	0.121896961913556	-0.0419270471548475	0.762194353574717	0.73289409570924	0.890497849027273
Bacillus subtilis	0.140223041529148	0.0665794478808116	0.152054679819765	-0.277919739602579	-0.218957982769707	0.762194353574717	0.73289409570924	0.64218581798728
Streptococcus parauberis	0.140985420244675	0.172507394065248	0.409611980701041	0.244733388624263	-0.14992066184204	0.762194353574717	0.73289409570924	0.800989813076742
Novibacillus thermophilus	0.14641292598567	0.140103188384906	0.074375356097856	-0.165781400762903	-0.215502149633158	0.762194353574717	0.73289409570924	0.571906973205094
Lachnoanaerobaculum umeaense	0.15230818539111	0.381769985022987	0.177854654968461	0.270551003271733	-0.435786922621855	0.762194353574717	0.81325885181641	0.676066259622365
